"id","is_core","is_boundary"
"seln_c",TRUE,FALSE
"selni_e",TRUE,FALSE
"selnp_c",TRUE,FALSE
"ser__D_c",TRUE,FALSE
"ser__D_e",TRUE,FALSE
"ser__L_c",TRUE,FALSE
"ser__L_e",TRUE,FALSE
"sheme_c",TRUE,FALSE
"skm5p_c",TRUE,FALSE
"skm_c",TRUE,FALSE
"sl26da_c",TRUE,FALSE
"sl2a6o_c",TRUE,FALSE
"so3_c",TRUE,FALSE
"so4_c",TRUE,FALSE
"so4_e",TRUE,FALSE
"spmd_c",TRUE,FALSE
"spmd_e",TRUE,FALSE
"stcoa_c",TRUE,FALSE
"sttca1_c",TRUE,FALSE
"sttcaacgam_c",TRUE,FALSE
"stys_c",TRUE,FALSE
"suc6p_c",TRUE,FALSE
"sucarg_c",TRUE,FALSE
"sucbz_c",TRUE,FALSE
"succ_c",TRUE,FALSE
"succ_e",TRUE,FALSE
"succoa_c",TRUE,FALSE
"sucglu_c",TRUE,FALSE
"sucgsa_c",TRUE,FALSE
"suchms_c",TRUE,FALSE
"sucorn_c",TRUE,FALSE
"sucr_c",TRUE,FALSE
"sucr_e",TRUE,FALSE
"sucsal_c",TRUE,FALSE
"sulfac_c",TRUE,FALSE
"sulfac_e",TRUE,FALSE
"tag6p__D_c",TRUE,FALSE
"tagdp__D_c",TRUE,FALSE
"tagur_c",TRUE,FALSE
"tartr__L_c",TRUE,FALSE
"tartr__M_c",TRUE,FALSE
"taur_c",TRUE,FALSE
"taur_e",TRUE,FALSE
"tcynt_c",TRUE,FALSE
"td2coa_c",TRUE,FALSE
"tdcoa_c",TRUE,FALSE
"tddec2eACP_c",TRUE,FALSE
"tdeACP_c",TRUE,FALSE
"tdec2eACP_c",TRUE,FALSE
"thbpt_c",TRUE,FALSE
"thdp_c",TRUE,FALSE
"thex2eACP_c",TRUE,FALSE
"thf_c",TRUE,FALSE
"thfglu_c",TRUE,FALSE
"thglu_c",TRUE,FALSE
"thm_c",TRUE,FALSE
"thm_e",TRUE,FALSE
"thmmp_c",TRUE,FALSE
"thmpp_c",TRUE,FALSE
"thp2c_c",TRUE,FALSE
"thr__L_c",TRUE,FALSE
"thr__L_e",TRUE,FALSE
"thym_c",TRUE,FALSE
"thymd_c",TRUE,FALSE
"thymd_e",TRUE,FALSE
"tma_c",TRUE,FALSE
"tma_e",TRUE,FALSE
"tmao_c",TRUE,FALSE
"tmao_e",TRUE,FALSE
"tmrs2eACP_c",TRUE,FALSE
"toct2eACP_c",TRUE,FALSE
"toctd2eACP_c",TRUE,FALSE
"tpalm2eACP_c",TRUE,FALSE
"trdox_c",TRUE,FALSE
"trdrd_c",TRUE,FALSE
"tre6p_c",TRUE,FALSE
"tre_c",TRUE,FALSE
"tre_e",TRUE,FALSE
"trnaglu_c",TRUE,FALSE
"trp__L_c",TRUE,FALSE
"trp__L_e",TRUE,FALSE
"tsul_c",TRUE,FALSE
"tsul_e",TRUE,FALSE
"ttdca_c",TRUE,FALSE
"ttdca_e",TRUE,FALSE
"ttdcea_c",TRUE,FALSE
"tym_c",TRUE,FALSE
"tym_e",TRUE,FALSE
"tyr__L_c",TRUE,FALSE
"tyr__L_e",TRUE,FALSE
"u23ga_c",TRUE,FALSE
"u3aga_c",TRUE,FALSE
"u3hga_c",TRUE,FALSE
"uGgla_c",TRUE,FALSE
"uaGgla_c",TRUE,FALSE
"uaaAgla_c",TRUE,FALSE
"uaaAgtla_c",TRUE,FALSE
"uaaGgla_c",TRUE,FALSE
"uaaGgtla_c",TRUE,FALSE
"uaagmda_c",TRUE,FALSE
"uaagtmda_c",TRUE,FALSE
"uaccg_c",TRUE,FALSE
"uacgam_c",TRUE,FALSE
"uacmam_c",TRUE,FALSE
"uacmamu_c",TRUE,FALSE
"uagmda_c",TRUE,FALSE
"uama_c",TRUE,FALSE
"uamag_c",TRUE,FALSE
"uamr_c",TRUE,FALSE
"udcpdp_c",TRUE,FALSE
"udcpp_c",TRUE,FALSE
"udp_c",TRUE,FALSE
"udpacgal_c",TRUE,FALSE
"udpg_c",TRUE,FALSE
"udpgal_c",TRUE,FALSE
"udpgalfur_c",TRUE,FALSE
"udpglcur_c",TRUE,FALSE
"ugmd_c",TRUE,FALSE
"ugmda_c",TRUE,FALSE
"ump_c",TRUE,FALSE
"unaga_c",TRUE,FALSE
"uppg3_c",TRUE,FALSE
"ura_c",TRUE,FALSE
"ura_e",TRUE,FALSE
"urate_c",TRUE,FALSE
"urdgly_c",TRUE,FALSE
"urdglyc_c",TRUE,FALSE
"urea_c",TRUE,FALSE
"urea_e",TRUE,FALSE
"uri_c",TRUE,FALSE
"uri_e",TRUE,FALSE
"utp_c",TRUE,FALSE
"val__L_c",TRUE,FALSE
"val__L_e",TRUE,FALSE
"xan_c",TRUE,FALSE
"xan_e",TRUE,FALSE
"xmp_c",TRUE,FALSE
"xtsn_c",TRUE,FALSE
"xtsn_e",TRUE,FALSE
"xu1p__L_c",TRUE,FALSE
"xu5p__D_c",TRUE,FALSE
"xu5p__L_c",TRUE,FALSE
"xyl__D_c",TRUE,FALSE
"xyl__D_e",TRUE,FALSE
"xylu__D_c",TRUE,FALSE
"xylu__L_c",TRUE,FALSE
"zn2_c",TRUE,FALSE
"zn2_e",TRUE,FALSE
