reaction,lb,ub
IGPDH,0,1000
IGPS,0,1000
IHDCOATA_f,0,1000
IHDCOATA_r,0,1000
IHDUDPG_f,0,1000
IHDUDPG_r,0,1000
IHDUDPMG_f,0,1000
IHDUDPMG_r,0,1000
IHPDCOATA_f,0,1000
IHPDCOATA_r,0,1000
ILETA_f,0,1000
ILETA_r,0,1000
ILEabc,0,1000
ILEt2r_f,0,1000
ILEt2r_r,0,1000
IMACTD,0,1000
IMPC_f,0,1000
IMPC_r,0,1000
IMPD,0,1000
INS2D,0,1000
INSH,0,1000
IPDCOATA_f,0,1000
IPDCOATA_r,0,1000
IPDDI_f,0,1000
IPDDI_r,0,1000
IPDPS,0,1000
IPDPS2,0,1000
IPMDr_f,0,1000
IPMDr_r,0,1000
IPPMIa_f,0,1000
IPPMIa_r,0,1000
IPPMIb_f,0,1000
IPPMIb_r,0,1000
ISETACabc,0,1000
ISOMALT,0,1000
ITDCOATA_f,0,1000
ITDCOATA_r,0,1000
IVCOATA_f,0,1000
IVCOATA_r,0,1000
IZPN,0,1000
KARA1_f,0,1000
KARA1_r,0,1000
KARA3_f,0,1000
KARA3_r,0,1000
KAS14,0,1000
Kt1r_f,0,1000
Kt1r_r,0,1000
Kt3,0,1000
L2A6ODs,0,1000
LACZ,0,1000
LARGNAT_f,0,1000
LARGNAT_r,0,1000
LCTSabc,0,1000
LCYSTabc,0,1000
LDH_D_f,0,1000
LDH_D_r,0,1000
LDH_D2,0,1000
LDH_L_f,0,1000
LDH_L_r,0,1000
LEUTA_f,0,1000
LEUTA_r,0,1000
LEUabc,0,1000
LEUt2r_f,0,1000
LEUt2r_r,0,1000
LGTHL,0,1000
LPLIPAL1A120,0,1000
LPLIPAL1A140,0,1000
LPLIPAL1A141,0,1000
LPLIPAL1A160,0,1000
LPLIPAL1A161,0,1000
LPLIPAL1A180,0,1000
LPLIPAL1A181,0,1000
LPLIPAL1E120,0,1000
LPLIPAL1E140,0,1000
LPLIPAL1E141,0,1000
LPLIPAL1E160,0,1000
LPLIPAL1E161,0,1000
LPLIPAL1E180,0,1000
LPLIPAL1E181,0,1000
LPLIPAL1G120,0,1000
LPLIPAL1G140,0,1000
LPLIPAL1G141,0,1000
LPLIPAL1G160,0,1000
LPLIPAL1G161,0,1000
LPLIPAL1G180,0,1000
LPLIPAL1G181,0,1000
LPLIPAL2A120,0,1000
LPLIPAL2A140,0,1000
LPLIPAL2A141,0,1000
LPLIPAL2A160,0,1000
LPLIPAL2A161,0,1000
LPLIPAL2A180,0,1000
LPLIPAL2A181,0,1000
LPLIPAL2E120,0,1000
LPLIPAL2E140,0,1000
LPLIPAL2E141,0,1000
LPLIPAL2E160,0,1000
LPLIPAL2E161,0,1000
LPLIPAL2E180,0,1000
LPLIPAL2E181,0,1000
LPLIPAL2G120,0,1000
LPLIPAL2G140,0,1000
LPLIPAL2G141,0,1000
LPLIPAL2G160,0,1000
LPLIPAL2G161,0,1000
LPLIPAL2G180,0,1000
LPLIPAL2G181,0,1000
LYSAM_f,0,1000
LYSAM_r,0,1000
LYSDC,0,1000
LYSt3r_f,0,1000
LYSt3r_r,0,1000
L_LACD,0,1000
L_LACD2,0,1000
L_LACD3,0,1000
L_LACt2r_f,0,1000
L_LACt2r_r,0,1000
MACCOAT,0,1000
MADGBG_f,0,1000
MADGBG_r,0,1000
MALT,0,1000
MALT6PH,0,1000
MALTATr_f,0,1000
MALTATr_r,0,1000
MALTHXabc,0,1000
MALTTRabc,0,1000
MALTabc,0,1000
MALTpts,0,1000
MAN6PI_f,0,1000
MAN6PI_r,0,1000
MANA4_f,0,1000
MANA4_r,0,1000
MANAO_f,0,1000
MANAO_r,0,1000
MANTRabc,0,1000
MANabc,0,1000
MANpts,0,1000
MBDGBG_f,0,1000
MBDGBG_r,0,1000
MCOATA_f,0,1000
MCOATA_r,0,1000
MDH_f,0,1000
MDH_r,0,1000
ME2,0,1000
MECDPDH2,0,1000
MECDPS,0,1000
MELIBt2r_f,0,1000
MELIBt2r_r,0,1000
MEPCT,0,1000
METALA1c_f,0,1000
METALA1c_r,0,1000
METALAabc,0,1000
METAT,0,1000
METFR_f,0,1000
METFR_r,0,1000
METR_f,0,1000
METR_r,0,1000
METS,0,1000
METSOXR1r_f,0,1000
METSOXR1r_r,0,1000
METt2r_f,0,1000
METt2r_r,0,1000
MG2abc,0,1000
MGSA,0,1000
MGt5_f,0,1000
MGt5_r,0,1000
MK7te,0,1000
MLTG1,0,1000
MLTG2,0,1000
MLTG3,0,1000
MLTG4,0,1000
MLTG5,0,1000
MLTP4_f,0,1000
MLTP4_r,0,1000
MMCD,0,1000
MMSAD1,0,1000
MMSAD3,0,1000
MNLpts,0,1000
MNNH,0,1000
MNabc,0,1000
MOPSabc,0,1000
MSO3abc,0,1000
MTAN,0,1000
MTHFC_f,0,1000
MTHFC_r,0,1000
MTHFD_f,0,1000
MTHFD_r,0,1000
MTHFRfdx_f,0,1000
MTHFRfdx_r,0,1000
NACt2r_f,0,1000
NACt2r_r,0,1000
NADH10,0,1000
NADH5,0,1000
NADH6,0,1000
NADH7,0,1000
NADH8,0,1000
NADH9,0,1000
NADK,0,1000
NADK2,0,1000
NADS1,0,1000
NADS2,0,1000
NAPRT,0,1000
NAt3_1_f,0,1000
NAt3_1_r,0,1000
NDPK1_f,0,1000
NDPK1_r,0,1000
NDPK2_f,0,1000
NDPK2_r,0,1000
NDPK4_f,0,1000
NDPK4_r,0,1000
NH4tb_f,0,1000
NH4tb_r,0,1000
NNAM,0,1000
NNATr,0,1000
NNDMBRT,0,1000
NNDPR,0,1000
NP1_r_f,0,1000
NP1_r_r,0,1000
NP2MSUCCS,0,1000
NT5C,0,1000
NTD1,0,1000
NTD10,0,1000
NTD11,0,1000
NTD2,0,1000
NTD3,0,1000
NTD4,0,1000
NTD5,0,1000
NTD5_a,0,1000
NTD6,0,1000
NTD7,0,1000
NTD8,0,1000
NTD9,0,1000
NTPTP1,0,1000
NTRIR2x,0,1000
NTRIR2y,0,1000
O2t_f,0,1000
O2t_r,0,1000
OAADC,0,1000
OAASr_f,0,1000
OAASr_r,0,1000
OBTFL,0,1000
OCBT_f,0,1000
OCBT_r,0,1000
OCDCAt2,0,1000
OHPBAT_f,0,1000
OHPBAT_r,0,1000
OHPHM,0,1000
OIVD1r_f,0,1000
OIVD1r_r,0,1000
OIVD3,0,1000
OMBZLM,0,1000
OMMBLHX3,0,1000
OMPDC,0,1000
OMPHHX3,0,1000
OOR2r_f,0,1000
OOR2r_r,0,1000
OPHBDC,0,1000
OPHHX3,0,1000
ORNCD,0,1000
ORNDC,0,1000
ORNTAC_f,0,1000
ORNTAC_r,0,1000
OROTPT,0,1000
P5CRyr_f,0,1000
P5CRyr_r,0,1000
PAAI17P,0,1000
PACTH,0,1000
PAI17P,0,1000
PAPA180,0,1000
PAPPT2,0,1000
PAPPT3,0,1000
PBt,0,1000
PC11M,0,1000
PC17M,0,1000
PC20M,0,1000
PC6YM,0,1000
PC8XM,0,1000
PDHc,0,1000
PEPGLY,0,1000
PFK,0,1000
PFK_2,0,1000
PFK_3,0,1000
PFL,0,1000
PGAMT_f,0,1000
PGAMT_r,0,1000
PGCDr_f,0,1000
PGCDr_r,0,1000
PGI_f,0,1000
PGI_r,0,1000
PGK_f,0,1000
PGK_r,0,1000
PGL,0,1000
PGLYCP,0,1000
PGM_f,0,1000
PGM_r,0,1000
PGMT_f,0,1000
PGMT_r,0,1000
PGMT2_f,0,1000
PGMT2_r,0,1000
PGPGT_f,0,1000
PGPGT_r,0,1000
PGPP180,0,1000
PGPPAI17,0,1000
PGPPI17,0,1000
PGSA120,0,1000
PGSA140,0,1000
PGSA141,0,1000
PGSA160,0,1000
PGSA161,0,1000
PGSA180,0,1000
PGSA181,0,1000
PGSAAI15,0,1000
PGSAAI17,0,1000
PGSAI14,0,1000
PGSAI15,0,1000
PGSAI16,0,1000
PGSAI17,0,1000
PHETA1_f,0,1000
PHETA1_r,0,1000
PHEt2r_f,0,1000
PHEt2r_r,0,1000
PHPB2i,0,1000
PIabc,0,1000
PIt7ir,0,1000
PLPS,0,1000
PMANM_f,0,1000
PMANM_r,0,1000
PMPK,0,1000
PMTCOATA_f,0,1000
PMTCOATA_r,0,1000
PNP_f,0,1000
PNP_r,0,1000
PNTK,0,1000
PNTOabc,0,1000
POR4_f,0,1000
POR4_r,0,1000
PPA,0,1000
PPAKr_f,0,1000
PPAKr_r,0,1000
PPBNGS,0,1000
PPCDC,0,1000
PPCKr_f,0,1000
PPCKr_r,0,1000
PPDK,0,1000
PPM_f,0,1000
PPM_r,0,1000
PPNCL3,0,1000
PPND,0,1000
PPND2,0,1000
PPNDH,0,1000
PPTT,0,1000
PRAGS,0,1000
PRAI_f,0,1000
PRAI_r,0,1000
PRAIS,0,1000
PRAMPC,0,1000
PRASCSi,0,1000
PRATPP,0,1000
PRFGS,0,1000
PRMICI_f,0,1000
PRMICI_r,0,1000
PRO1x,0,1000
PROt4r_f,0,1000
PROt4r_r,0,1000
PRPPS_f,0,1000
PRPPS_r,0,1000
PSCVT_f,0,1000
PSCVT_r,0,1000
PSD120,0,1000
PSD140,0,1000
PSD141,0,1000
PSD160,0,1000
PSD161,0,1000
PSD180,0,1000
PSD181,0,1000
PSDAI15,0,1000
PSDAI17,0,1000
PSDI14,0,1000
PSDI15,0,1000
PSDI16,0,1000
PSDI17,0,1000
PSERT,0,1000
PSP_L,0,1000
PSSA120,0,1000
PSSA140,0,1000
PSSA141,0,1000
PSSA160,0,1000
PSSA161,0,1000
PSSA180,0,1000
PSSA181,0,1000
PSSAAI15,0,1000
PSSAAI17,0,1000
PSSAI14,0,1000
PSSAI15,0,1000
PSSAI16,0,1000
PSSAI17,0,1000
PTA2,0,1000
PTAr_f,0,1000
PTAr_r,0,1000
PTPAT,0,1000
PTRCabc,0,1000
PUNP1_f,0,1000
PUNP1_r,0,1000
PUNP2_f,0,1000
PUNP2_r,0,1000
PUNP3_f,0,1000
PUNP3_r,0,1000
PUNP4_f,0,1000
PUNP4_r,0,1000
PUNP5_f,0,1000
PUNP5_r,0,1000
PUNP6_f,0,1000
PUNP6_r,0,1000
PUNP7_f,0,1000
PUNP7_r,0,1000
PYK,0,1000
PYNP2r_f,0,1000
PYNP2r_r,0,1000
QULNS,0,1000
R05224,0,1000
RAFFabc,0,1000
RAFGH,0,1000
RAFH,0,1000
RBFK,0,1000
RBK,0,1000
RBK_D,0,1000
RBK_L1,0,1000
RBP4E_f,0,1000
RBP4E_r,0,1000
RHCCE,0,1000
RIBABCte,0,1000
RIBFLVt2r_f,0,1000
RIBFLVt2r_r,0,1000
RIBabc,0,1000
RMI_f,0,1000
RMI_r,0,1000
RMK,0,1000
RMK2_f,0,1000
RMK2_r,0,1000
RMPA_f,0,1000
RMPA_r,0,1000
RNDR1,0,1000
RNDR2,0,1000
RNDR3,0,1000
RNDR4,0,1000
RNTR1,0,1000
RNTR2,0,1000
RNTR3,0,1000
RNTR4,0,1000
RPE_f,0,1000
RPE_r,0,1000
RPI_f,0,1000
RPI_r,0,1000
RZ5PP,0,1000
S7PIr_f,0,1000
S7PIr_r,0,1000
SALCS2,0,1000
SALCpts,0,1000
SARCOX,0,1000
SBTDOX_f,0,1000
SBTDOX_r,0,1000
SBTD_D2,0,1000
SBTpts,0,1000
SELNPS,0,1000
SERATi,0,1000
SERD_D,0,1000
SGAT,0,1000
SHCHD2,0,1000
SHCHF,0,1000
SHK3Dr_f,0,1000
SHK3Dr_r,0,1000
SHKK,0,1000
SHSL2,0,1000
SO4t2_f,0,1000
SO4t2_r,0,1000
SPMDabc,0,1000
SPMS,0,1000
SPODM,0,1000
STCOATA_f,0,1000
STCOATA_r,0,1000
STYSGH_f,0,1000
STYSGH_r,0,1000
STYSabc,0,1000
SUCCt2r_f,0,1000
SUCCt2r_r,0,1000
SUCD1_f,0,1000
SUCD1_r,0,1000
SUCD4_f,0,1000
SUCD4_r,0,1000
SUCDi,0,1000
SUCR,0,1000
SUCpts,0,1000
SUDPDGT,0,1000
SUDPMGT,0,1000
SULFACabc,0,1000
TAGURr_f,0,1000
TAGURr_r,0,1000
TALA_f,0,1000
TALA_r,0,1000
TARTD,0,1000
TAURabc,0,1000
TDCOATA_f,0,1000
TDCOATA_r,0,1000
TDG3PACT_f,0,1000
TDG3PACT_r,0,1000
TDPDRE,0,1000
TDPDRRr_f,0,1000
TDPDRRr_r,0,1000
TDPGDH,0,1000
TECA1S180_f,0,1000
TECA1S180_r,0,1000
TECA1SAI17_f,0,1000
TECA1SAI17_r,0,1000
TECA1SI17_f,0,1000
TECA1SI17_r,0,1000
TECA2S180_f,0,1000
TECA2S180_r,0,1000
TECA2SAI17_f,0,1000
TECA2SAI17_r,0,1000
TECA2SI17_f,0,1000
TECA2SI17_r,0,1000
TECA3S140,0,1000
TECA3S160,0,1000
TECA3S180,0,1000
TECA3SAI15,0,1000
TECA3SAI17,0,1000
TECA3SI14,0,1000
TECA3SI15,0,1000
TECA3SI16,0,1000
TECA3SI17,0,1000
TECA4S_f,0,1000
TECA4S_r,0,1000
TECA5S180_f,0,1000
TECA5S180_r,0,1000
TECA5SAI17_f,0,1000
TECA5SAI17_r,0,1000
TECA5SI17_f,0,1000
TECA5SI17_r,0,1000
TECAAE_f,0,1000
TECAAE_r,0,1000
TECAGE_f,0,1000
TECAGE_r,0,1000
TECAUE_f,0,1000
TECAUE_r,0,1000
THIORDXi,0,1000
THMt3_f,0,1000
THMt3_r,0,1000
THRAi,0,1000
THRD,0,1000
THRD_L,0,1000
THRPD,0,1000
THRS,0,1000
THRt2r_f,0,1000
THRt2r_r,0,1000
THZPSN,0,1000
TKT1_f,0,1000
TKT1_r,0,1000
TKT2_f,0,1000
TKT2_r,0,1000
TMDPK,0,1000
TMDS,0,1000
TMPK,0,1000
TMPPP,0,1000
TPI_f,0,1000
TPI_r,0,1000
TRDOXOX_f,0,1000
TRDOXOX_r,0,1000
TRDRr_f,0,1000
TRDRr_r,0,1000
TREGLUDR2_f,0,1000
TREGLUDR2_r,0,1000
TREpts,0,1000
TRPS1,0,1000
TRPS2,0,1000
TRPS3,0,1000
TRSAR,0,1000
TRSARry_f,0,1000
TRSARry_r,0,1000
TYRTA_f,0,1000
TYRTA_r,0,1000
TYRt2r_f,0,1000
TYRt2r_r,0,1000
UAAGDS,0,1000
UACMAMAT_f,0,1000
UACMAMAT_r,0,1000
UAG2E_f,0,1000
UAG2E_r,0,1000
UAG2EMA_f,0,1000
UAG2EMA_r,0,1000
UAG4E_f,0,1000
UAG4E_r,0,1000
UAGCVT_r_f,0,1000
UAGCVT_r_r,0,1000
UAGDP,0,1000
UAGPT2,0,1000
UAGPT3,0,1000
UAMAGS,0,1000
UAMAS,0,1000
UAPGR,0,1000
UDCPDP,0,1000
UDCPDPS,0,1000
UDPG4E_f,0,1000
UDPG4E_r,0,1000
UDPGALM,0,1000
UDPGDr_f,0,1000
UDPGDr_r,0,1000
UGLT_f,0,1000
UGLT_r,0,1000
UGMDDS,0,1000
UMPK_f,0,1000
UMPK_r,0,1000
UP4GH_f,0,1000
UP4GH_r,0,1000
UPP3MT,0,1000
UPP3S,0,1000
URAt2,0,1000
URCN,0,1000
UREA,0,1000
URIDK3_f,0,1000
URIDK3_r,0,1000
URIK1,0,1000
URIK2,0,1000
URIK3,0,1000
VALTA_f,0,1000
VALTA_r,0,1000
VALabc,0,1000
VALt2r_f,0,1000
VALt2r_r,0,1000
XANt2,0,1000
XPPT,0,1000
XTSNH,0,1000
XYLI1_f,0,1000
XYLI1_r,0,1000
XYLK,0,1000
XYLabc,0,1000
XYLt_f,0,1000
XYLt_r,0,1000
YUMPS_f,0,1000
YUMPS_r,0,1000
ZN2t4_f,0,1000
ZN2t4_r,0,1000
dreplication,0,1000
pbiosynthesis,0,1000
r0010,0,1000
r0060,0,1000
r0082,0,1000
r0120,0,1000
r0127,0,1000
r0339,0,1000
r0345_f,0,1000
r0345_r,0,1000
r0392_f,0,1000
r0392_r,0,1000
r0422_f,0,1000
r0422_r,0,1000
r0502,0,1000
r0570_f,0,1000
r0570_r,0,1000
r0708,0,1000
r0775,0,1000
r0777,0,1000
r1144,0,1000
r1667_f,0,1000
r1667_r,0,1000
r2137_f,0,1000
r2137_r,0,1000
rtranscription,0,1000
sink_PGPm1_c_f,0,1000
sink_PGPm1_c_r,0,1
biomass182,0,1000
